"Ticker","Book Value per Share","PE ratio","PB ratio","Enterprise Value over EBITDA","returnOnEquity","assetTurnover","Dividend Yield","interestCoverage","Free Cash Flow Yield","EPS Diluted Growth","debtEquityRatio","currentRatio","Market Cap","EBITDA Margin","Profit Margin","operatingCashFlowSalesRatio","Revenue Growth","Price Variation","Class"
"LORL",3.508,0,11.6077,0,-0.6478,0,0,-6808.2941,-0.0331,-1.7143,0,4.285,872296345.4,NA,NA,NA,0,-2.496878949,"0"
"LORL",5.509,26.6993,7.4151,11.0639,0.277,0,0,3786.35,-0.0243,1.6535,0,6.681,875296136.3,NA,NA,NA,0,7.833539492,"1"
"LORL",5.68,0,13.8563,0,-0.1471,0,0,-2261.2667,-0.0173,-2.6471,0,5.526,1685512627,NA,NA,NA,0,-47.87452,"0"
"LOV",4533.9699,0,5.2184,NA,0.0208,4.949207613,0,-0.0097,NA,NA,0,0.826,NA,0.0022,-0.0098,0.024254657,NA,-78.01047151,"0"
"LOV",158.7804,0.0316,1.3309,NA,-0.0279,1.971959858,0,5.1718,NA,2.2202,-1.3539,0.6253,NA,0.0495,0.0095,0.094827938,0.1788,1274.999934,"1"
"LOV",18.0804,0,0,NA,-0.2862,1.237850886,0,-6.2353,NA,-1.9998,0.6349,0.5402,NA,-0.0252,-0.078,-0.007835398,0.3289,-40.12157898,"0"
"LOV",17.2506,0,11.3819,NA,-0.1599,1.663182845,0,-0.3621,NA,0.9056,0.6727,0.6149,NA,0.0333,-0.0345,0.085116355,0.1689,-51.29032132,"0"
"LPL",29.1951,6.5604,NA,NA,0.0791,1.151891954,0,6.7012,-0.4119,1.0413,0.3716,0.0011,5763800000,2e-04,0,0.117289622,-0.0585,-25.28153679,"0"
"LPL",28.9996,4.5419,NA,NA,0.0793,1.257194616,0,5.3547,-0.4119,-0.0046,0.3465,0.0012,5763800000,2e-04,0,0.113398469,-9e-04,-29.90161782,"0"
"LPL",30.0126,6.2655,NA,NA,0.0719,1.065090666,0,5.9448,-0.4119,-0.0862,0.3689,0.0012,5763800000,1e-04,0,0.147348706,-0.0905,-6.350865278,"0"
"LPL",37.6865,2.9853,NA,NA,0.1348,0.95303547,0,9.6761,-0.4119,1.2503,0.3898,0.0011,5763800000,2e-04,1e-04,0.261319955,0.1868,-41.95606109,"0"
"LPL",35.1048,0,NA,NA,-0.0128,0.733565943,0,0.7205,-0.4119,-1.1101,0.6141,8e-04,5864040000,1e-04,0,0.210007893,-0.1613,-14.32099098,"0"
"LPSN",2.884,0,6.7177,0,-0.1466,0.861204469,0,0,-0.0143,-0.3125,0,1.187,1196019781,-0.029,-0.1,0.019128395,0.1415,98.60441045,"1"
"LPSN",2.485,0,4.7184,0,-0.1299,0.940193042,0,0,-0.0103,0.3043,0,1.155,690484408.8,-0.003,-0.083,0.047012921,-0.0175,62.58620681,"1"
"LPSN",3.31,0,4.3159,83.1688,-0.0407,0.875379977,0,0,0.0066,-1.1667,0,1.595,770612051.7,0.041,-0.035,0.074657864,0.1807,-50.58565099,"0"
"LPSN",2.928,0,2.307,35.4924,-0.16,1.05666817,0,0,0.0229,-2.6154,0,1.708,386832975.8,0.04,-0.111,0.09133851,0.1385,12.85500936,"1"
"LPSN",2.47,0,3.0052,0,-0.1868,1.014300804,0,0,0.0283,0.0213,0,1.234,431882832.5,-0.006,-0.116,0.110243784,-0.0679,54.36242006,"1"
"LPTH",0.521,0,2.6642,47.2586,-0.0429,1.10674101,0,-7.5398,-0.1065,-2,0.0243,3.029,19438894.8,0.033,-0.026,-0.007501786,0.0043,-217.9775246,"0"
"LPTH",0.544,0,3.3514,0,-0.0894,1.074485458,0,-21.5986,-0.0226,-1.5,0.066,3.105,26813728.48,-0.011,-0.052,0.006015561,0.1544,-50.64102505,"0"
"LPTH",1.414,57.5,1.6741,15.7209,0.03,0.690311189,0,2.2465,0.0017,-0.8889,0.2103,3.344,59182551.2,0.118,0.033,0.08052114,0.1466,-52.28757956,"0"
"LPTH",0.71,19.3333,2.4813,9.8282,0.1294,1.107962292,0,43.8918,0.0148,2.6,0.0316,3.471,27128244.3,0.145,0.082,0.088333255,0.2643,46.05263529,"1"
"LPTH",1.486,6.9231,1.8171,11.6891,0.2592,0.607802514,0,9.1315,0.0426,3.5,0.3842,3.429,65112479.1,0.206,0.272,0.17622441,0.6424,-35.21738955,"0"
"LRCX",31.969,19.5134,2.4924,10.6121,0.1285,0.561613421,0.0105,0,0.0462,0.0221,0.4627,2.383,12697693230,0.194,0.125,0.149354706,0.1415,38.11775716,"1"
"LRCX",30.531,17.599,2.3278,8.9405,0.1257,0.576395924,0.0027,0,0.0522,4.4848,0.2655,3.024,10956771013,0.22,0.137,0.15563293,0.2802,1.362354898,"1"
"LRCX",42.025,14.2302,3.545,9.6432,0.249,0.661038963,0.0111,0,0.0779,0.7701,0.3951,3.099,24033857001,0.264,0.212,0.253229127,0.3615,-26.48169056,"0"
"LRCX",40.224,11.6096,4.2324,7.2636,0.3662,0.887617094,0.0149,0,0.0849,0.4253,0.3717,2.904,28053370507,0.314,0.215,0.239753316,0.3823,115.9554149,"1"
"LRCX",37.091,13.9061,2.1685,7.9998,0.1551,0.47992024,0.015,0,0.0921,0.4108,0.7339,3.81,12761427694,0.213,0.155,0.229409029,0.1191,73.69343318,"1"
"LSCC",2.254,0,3.2893,29.1699,-0.2,0.556869822,0,-1.1736,0.0281,0.6691,1.2374,1.997,889263519.1,0.089,-0.127,0.097725346,0.0519,-21.25340477,"0"
"LSCC",1.775,0,3.3479,131.8815,-0.3241,0.606894133,0,-2.7068,0.0447,-0.2889,1.3835,3.149,727857559.2,0.018,-0.183,0.099787284,-0.0962,17.28813499,"1"
"LSCC",2.042,0,3.4679,28.6216,-0.1018,0.639421697,0,-0.1635,0.0481,0.6379,1.0046,4.097,896313297.6,0.09,-0.066,0.12903242,0.0333,174.9999897,"1"
"LSCC",3.746,16.5122,1.8093,8.347,0.1102,0.717150804,0,250.657,0.0556,1.1053,0,6.559,800409524.4,0.179,0.133,0.109584925,0.1011,17.3843725,"1"
"LTRPA",10.8,0,2.8094,8.943,-0.0495,0.214824983,0,-0.7857,0.1229,-0.7667,0.7686,2.831,2269971142,0.157,-0.026,0.249840256,0.1776,-47.70674138,"0"
"LTRPA",12.173,0,2.2097,6.4973,-0.0245,0.180423568,0,2,0.1488,-2,0.825,2.053,1982123891,0.244,-0.017,0.289691497,0.2853,12.5788471,"1"
"LTRPA",10.713,55.7143,1.4562,3.8665,0.0262,0.210381763,0,1.8,0.195,1.5283,0.7908,2.322,1169351898,0.174,0.014,0.196475196,-0.0211,-39.58333359,"0"
"LTRPA",5.649,0,1.6728,0,-0.9363,0.286105033,0,-24.04,0.2171,-19.8929,1.6769,2.809,709283027.3,-0.247,-0.253,0.13957935,0.0242,-68.14815518,"0"
"LTRPA",4.476,0,3.5497,5.6296,-0.1905,0.309150077,0,0.7308,0.2842,0.8374,1.4494,1.52,1192704274,0.111,-0.04,0.247678019,0.0293,-54.40446947,"0"
"LTRX",1.255,0,1.324,0,-0.1481,1.482378931,0,-158.5882,-0.0899,-2.1667,0.0455,1.787,24654638.25,-0.042,-0.065,-0.038187491,-0.0359,-44.06780706,"0"
"LTRX",1.292,0,0.765,0,-0.0995,1.461247705,0,-58.3438,-0.0242,0.3158,0.0059,2.193,14768449.82,-0.027,-0.048,0.005247339,-0.0548,20.23809786,"1"
"LTRX",1.31,69,2.1481,32.9574,0.0286,1.346329936,0,44.2222,0.0056,3,2e-04,2.393,50365219.68,0.027,0.015,0.011167179,0.019,20.74829535,"1"
"LTRX",1.376,0,1.44,444.8613,-0.0463,1.451861026,0,-30.1429,0.0332,0.6842,3e-04,1.848,28944926.32,0.001,-0.021,0.034952633,-0.0452,-45.41062649,"0"
"LTRX",1.185,0,2.0769,85.1033,-0.0134,1.484468339,0,-8.087,0.043,0.8462,0.0029,2.156,42736128.12,0.009,-0.006,0.046322379,0.1019,48.48484994,"1"
"LUNA",1.603,10.8,0.8052,4.108,0.0628,0.757250733,0,9.3775,-0.1942,-0.75,0.1678,2.527,29856418.56,0.103,0.051,-0.115580773,1.0706,38.67925547,"1"
"LUNA",1.176,3.55,1.2217,1.4365,0.3425,0.770723779,0,51.4794,-0.139,7.6667,0.042,2.819,21370571.16,0.262,0.277,-0.127691452,0.1596,-25,"0"
"LUNA",1.274,0,1.211,22.2708,-0.0675,0.761274061,0,-6.8446,-0.045,-1.9,0.126,2.323,42415297.54,0.036,-0.059,-0.009549995,-0.0489,-57.79221604,"0"
"LUNA",2.26,8.5897,1.4904,4.1836,0.1765,0.567697918,0,89.8829,-0.0395,-0.3654,0.0117,5.62,93586943.35,0.289,0.25,-0.077097796,0.2973,-117.6119454,"0"
"LUNA",1.796,4.8077,1.387,2.2564,0.295,0.499555243,0,62.9563,-0.0061,6.7778,0.0515,3.966,71007217.5,0.49,0.437,0.027659928,-0.2098,33.99999619,"1"
"LYTS",6.224,29.1316,1.7936,11.6816,0.061,1.647555737,0.0154,390,0.0289,0.7619,0,3.256,275843167.7,0.064,0.029,0.056254578,0.0466,-28.22530133,"0"
"LYTS",5.675,199.5,1.4081,21.4262,0.0067,1.762708373,0.0301,34.3382,0.0341,5,0,3.622,192442583.8,0.029,0.003,0.038599092,0.0665,88.51597932,"1"
"LYTS",5.384,0,1.0085,0,-0.1403,1.490185912,0.037,-12.573,0.0688,-7.3333,0.3257,2.609,139984745.4,-0.033,-0.057,0.03362347,0.0321,73.43148994,"1"
"LYTS",5.836,44.4762,1.6056,14.3974,0.036,1.703785489,0.0128,167.9778,0.0759,4.25,0,3.193,226389308.6,0.045,0.017,0.06798611,0.028,-16.28572667,"0"
"LYTS",6.293,75.4167,1.4533,23.117,0.0187,1.291070594,0.0221,5.9677,0.0771,-0.6757,0.3105,2.358,229866615.3,0.036,0.009,0.064123455,0.0285,-51.75731078,"0"
"MANH",2.662,46.9291,24.6833,27.5836,0.5293,1.674590586,0,0,0.0225,0.2963,0,1.863,4834663606,0.307,0.186,0.215958416,0.1306,-17.98639688,"0"
"MANH",2.427,37.3578,16.6025,21.6898,0.4505,1.546670019,0,0,0.0279,0.2558,0,1.872,3039002905,0.273,0.167,0.191345732,0.1872,66.59112824,"1"
"MANH",2.363,31.5896,22.8302,18.4939,0.7335,2.03458639,0,0,0.0341,0.2286,0,1.76,3890500491,0.339,0.205,0.230492741,0.0866,-9.350412567,"0"
"MANH",2.529,29.9167,19.6876,17.2211,0.6658,1.887645836,0,0,0.0456,-0.0233,0,1.836,3464580018,0.326,0.196,0.275927137,-0.0165,-15.69836779,"0"
"MANH",2.223,26.8165,18.7702,18.4303,0.7115,1.820468826,0,0,0.0469,-0.0595,0,1.483,2770085732,0.259,0.187,0.245635841,-0.0596,89.02584166,"1"
"MANT",35.266,25.1442,1.483,12.5636,0.0586,1.085752252,0.0191,47.521,0.0281,-0.2921,0.0054,1.808,2078003683,0.085,0.042,0.047708083,0.1407,57.5586784,"1"
"MANT",32.213,28.2162,1.2964,12.7176,0.0454,1.001959381,0.0201,83.2033,0.053,0.0809,0,2.198,1609677369,0.076,0.035,0.059792857,0.0332,22.69587025,"1"
"MANT",34.441,17.0408,1.4547,14.9125,0.085,0.984260594,0.0168,71.7505,0.0584,0.9796,0.0231,1.608,1953594741,0.077,0.066,0.089083516,0.0721,6.196716309,"1"
"MANT",30.981,23.8031,0.9758,9.5859,0.041,1.192670845,0.0278,14.5848,0.1025,8.4706,0,1.874,1126803601,0.065,0.027,0.071548117,-0.2321,3.656293476,"1"
"MANT",31.518,22.2353,0.9594,9.357,0.0432,1.02900445,0.0278,72.6622,0.1306,0.0709,0,2.052,1135727762,0.075,0.033,0.099271861,-0.1262,48.25673201,"1"
"MARK",-0.38,0,0,0,1.6426,0.843318267,0,-2.424,-0.4348,0.8619,-2.9194,0.43,44369122.16,-0.061,-0.273,-0.204854001,0.1205,59.37500058,"1"
"MARK",0.789,0,6.5633,0,-2.608,0.150434525,0,-15.3191,-0.1796,-0.3464,1.9838,0.5,100675278.8,-1.844,-2.21,-1.136270996,6.7416,-23.73540509,"0"
"MARK",0.436,0,10.4656,0,-3.5168,0.102361328,0,-38.587,-0.1445,-0.7,1.8519,0.402,57181282.8,-9.24,-9.908,-3.780195865,-0.1025,-3.807616552,"0"
"MARK",-0.127,0,0,0,12.1842,0.561291971,0,-5.6026,-0.1039,0.2524,-14.6554,0.506,80045453.76,-0.269,-0.534,-0.086940399,3.1695,-164.4021567,"0"
"MARK",-3.349,0,0,0,1.3411,0.681891498,0,-21.9186,-0.0434,-1.9156,-0.5162,0.484,278843748.8,-1.285,-1.512,-0.120607357,0.19,-88.30917881,"0"
"MAXR",NA,26.6791,1.9585,41.8589,0.0788,0.608308605,0,3.0303,0.0156,NA,0.8951,0.855,3587984258,0.11,0.044,0.03465982,NA,32.27236605,"1"
"MAXR",32.591,45.2695,1.9585,41.8589,0.0317,0.255762898,0.0045,-0.0505,0.0156,-0.2473,1.6163,0.913,3587984258,0.096,0.036,0.064377682,0.0469,-80.23628892,"0"
"MAXR",11.439,0,1.0456,0,-1.9658,0.428114377,0.0946,-5.5644,0.0759,-16.5429,4.7387,0.75,672290329.4,-0.315,-0.59,0.064922933,0.3127,-26.06949741,"0"
"MCHP",10.176,26.5761,4.8246,14.0868,0.1805,0.449103722,0.0291,6.6355,0.058,-0.0934,0.8935,7.528,9850836931,0.321,0.172,0.335896557,0.1118,43.38791531,"1"
"MCHP",14.082,79.6636,6.2707,13.7915,0.0779,0.48210047,0.0165,4.705,0.0591,0.4507,0.9355,1.664,20535482435,0.39,0.064,0.356611736,0.1681,49.20830522,"1"
"MCHP",10.769,24,4.4647,13.7071,0.1851,0.474776959,0.0297,9.875,0.0592,1.9355,0.478,5.86,9510660711,0.347,0.205,0.350330388,0.221,6.905735864,"1"
"MCHP",15.058,97.0789,5.0241,25.191,0.0503,0.443325658,0.0195,1.5728,0.0616,-0.5235,0.9021,3.272,15968365134,0.205,0.048,0.310904396,0.568,-19.03761043,"0"
"MCHP",10.575,30.3145,4.5669,14.6794,0.1507,0.392442383,0.0297,3.7067,0.0659,-0.097,1.1406,8.106,9808748730,0.308,0.149,0.342520591,0.0122,40.12105985,"1"
"MDB",10.442,0,2.5964,0,-0.3391,0.383574683,0,-10334.75,-0.0343,0.3833,0,3.086,1371269182,-0.476,-0.506,-0.270321873,0.4462,-64.61539166,"0"
"MDB",-25.489,0,0,0,0.2565,0.374191662,0,-3042.5,-0.033,NA,0,1.62,1492553936,-1.056,-1.126,-0.719477256,NA,-7.452445938,"0"
"MDB",-23.462,0,0,0,0.2445,0.658164786,0,-7703.8889,-0.033,0.1223,0,1.62,1492553936,-0.571,-0.61,-0.33167545,0.7589,-186.290591,"0"
"MDRX",8.878,4.657,1.0858,3.5673,0.2345,0.550045828,0,8.1534,-0.0456,2.8716,0.4304,1.077,1684244955,0.347,0.18,0.0387957,0.1684,-0.408997576,"0"
"MDRX",7.124,0,1.7925,20.7871,-0.0517,0.559126821,0,-1.3251,0.0158,0.3729,0.4413,0.934,2301944897,0.098,-0.048,0.075112873,0.0035,19.68871329,"1"
"MDRX",6.204,0,2.4147,0,-0.1753,0.35405553,0,-4.3802,0.0452,-6.7857,0.8367,0.963,2706600047,-0.005,-0.16,0.186561733,0.0805,-35.64752578,"0"
"MDRX",7.449,0,2.0648,17.7162,-0.0016,0.516935079,0,1.0127,0.0495,0.973,0.4444,1.049,2907052238,0.139,-0.002,0.152611128,0.0062,-29.24463048,"0"
"MDRX",6.659,0,1.6415,23.1934,-0.0208,0.361694022,0,0.1403,0.0715,-13,1.0803,0.906,2023041602,0.101,-0.039,0.194076918,-2e-04,33.11985164,"1"
"MEET",2.261,27.5385,1.6074,14.6945,0.0581,0.510390434,0,14.5792,0.0349,2.2,0.0057,4.862,163393716.7,0.173,0.105,0.126691863,0.2697,39.26553337,"1"
"MEET",2.232,0,0.7449,42.3977,-0.0429,0.434219589,0,-2.7641,0.0507,0.6552,0.0443,2.861,68664922.02,0.029,-0.088,0.102554662,0.1099,130.9677441,"1"
"MEET",2.698,231.5,1.7426,19.811,0.0058,0.666836097,0,1.6937,0.0762,1.0213,0.1868,1.173,342348807,0.099,0.006,0.160101139,0.4433,6.144077364,"1"
"MEET",3.754,5.7303,1.5399,12.3735,0.2372,0.363379142,0,949.6928,0.0829,5.6667,0.0011,3.269,300204956.7,0.295,0.608,0.340534626,0.3378,-44.70588263,"0"
"MEET",2.699,0,1.1422,0,-0.3481,0.449450384,0,-66.2811,0.1391,-2.175,0.3023,1.175,211827747.2,-0.367,-0.522,0.252684465,0.6257,56.94915388,"1"
"MEI",9.982,11.419,2.8943,10.6588,0.2452,1.34283232,0.0104,253.6667,0.0383,1.3241,0.1225,3.205,1134284034,0.129,0.124,0.0936853,0.4867,-11.30065404,"0"
"MEI",17.098,25.9091,2.3336,8.3893,0.0908,0.991702151,0.01,138.5556,0.0477,-0.3815,0.0917,3.503,1470184487,0.168,0.063,0.129692833,0.1124,67.14445492,"1"
"MEI",11.964,17.3257,3.7796,10.887,0.2204,1.454440409,0.008,0,0.0579,0.0239,0.0109,3.356,1734092581,0.164,0.115,0.139484735,0.1401,33.87674968,"1"
"MEI",14.709,17.9317,3.0356,9.8394,0.1717,1.159801136,0.0081,-288.75,0.0748,0.1267,0.0499,4.263,1642552990,0.171,0.114,0.177832211,0.0091,-41.80516767,"0"
"MEI",12.735,13.5973,2.3596,6.998,0.18,1.233572191,0.012,-157.4286,0.0789,-0.1401,0.1213,4.209,1109231713,0.166,0.105,0.136818687,-0.0817,-2.07193839,"0"
"MGIC",4.981,16.5278,NA,NA,0.0839,0.732897977,0.0361,10.9815,NA,-0.1628,0.0181,5.096,NA,0.172,0.094,0.110733762,0.1335,-3.901742945,"0"
"MGIC",4.324,14.9459,NA,NA,0.0848,0.733929271,0.0318,30.0204,NA,0,0.0171,4.771,NA,0.173,0.092,0.111446912,0.0714,19.43946429,"1"
"MGIC",4.426,25.5556,NA,NA,0.0722,0.637315541,0.0254,43.1349,NA,-0.25,0.1804,3.544,NA,0.15,0.07,0.138634042,0.1455,24.842962,"1"
"MGIC",4.741,24.8571,NA,NA,0.0734,0.753607618,0.0247,13.7253,NA,0.2963,0.1787,3.066,NA,0.144,0.06,0.098814597,0.2802,-9.366334169,"0"
"MGIC",5.484,19.5641,NA,NA,0.0815,0.784948314,0.0374,-179.8993,NA,0.1143,0.115,3.991,NA,0.138,0.07,0.084571429,0.1016,29.70918787,"1"
"MIME",1.776,0,19.9431,190.343,-0.1218,0.730743475,0,-15.189,0.0061,-1.2,0.6954,1.328,1946507501,0.038,-0.047,0.177214707,0.4038,31.53426825,"1"
"MIME",1.496,0,14.9673,123.9562,-0.0664,0.908503448,0,-11.0858,0.0116,-0.25,0.0269,1.504,1213912764,0.048,-0.029,0.17427893,0.3153,19.12859233,"1"
"MIME",NA,1010,0,48.4589,NA,NA,0,NA,0.0197,NA,NA,NA,527528860.7,-0.083,-0.191,NA,NA,-4.950494863,"0"
"MIME",-1.664,1010,0,48.4589,-0.0037,1.306836731,0,1.5007,0.0197,1.0189,-0.2296,0.955,527528860.7,0.104,0.002,0.200258431,0.3144,97.57173057,"1"
"MIME",1.912,0,5.088,48.4589,-0.0416,0.809932221,0,-2.4478,0.0197,-9,0.0883,1.757,527528860.7,0.062,-0.023,0.17373679,0.2219,65.05468446,"1"
"MIND",13.355,40.8108,1.1299,5.3562,0.028,0.44839085,0,20.1911,-0.0828,-0.7209,0.1302,4.998,193243397.6,0.406,0.052,0.230327442,-0.1201,-48.54700787,"0"
"MIND",11.738,0,0.5229,3.5366,-0.0628,0.46292265,0,-10.2927,0.1099,-3.0556,0.1799,5.415,76975436.72,0.333,-0.111,0.303141462,-0.0973,36.51316274,"1"
"MIND",6.705,0,0.7252,0,-0.4096,0.432871592,0,-47.7387,0.1288,0.1335,0.0787,2.604,58756223.88,-0.059,-0.82,0.076928706,-0.2088,-21.95122058,"0"
"MIND",5.449,0,0.6903,0,-0.32,0.655220619,0.1497,429.9149,0.2137,0.3477,0,4.393,45455914.64,-0.074,-0.455,0.014893529,0.1775,-10.31250491,"0"
"MIND",8.723,0,0.3283,10.1032,-0.3688,0.384530903,0,-37.2883,0.4274,-3.3514,0.195,3.443,34578761.36,0.098,-0.748,0.290376117,-0.3768,-23.61445775,"0"
"MITK",0.786,0,3.0712,0,-0.221,0.615699086,0,0,-0.0354,0.3462,0,4.459,73513839.88,-0.252,-0.276,-0.128929504,0.2936,-29.2452845,"0"
"MITK",2.664,0,2.6802,0,-0.1238,0.499874164,0,0,0.0052,-1.825,0,1.844,255128339.3,-0.065,-0.186,0.088516182,0.4003,-32.12067627,"0"
"MITK",1.25,138.1667,6.7006,70.9616,0.0496,0.717185078,0,0,0.028,-0.25,0,4.841,271310577.1,0.096,0.056,0.226333535,0.368,46.72131064,"1"
"MITK",1.856,22.5581,5.3921,69.3477,0.2295,0.632886683,0,0,0.0306,5.6667,0,5.336,325784141.8,0.09,0.31,0.230116766,0.308,21.46068408,"1"
"MITK",0.988,39.875,3.2544,27.8912,0.083,0.65469984,0,0,0.061,1.4706,0,4.242,98856348.69,0.102,0.1,0.240667008,0.3246,50.00000582,"1"
"MIXT",5.1222,21.7514,NA,NA,0.0907,0.643193566,0,82.4758,0.0635,-0.0826,0.0189,0.3806,399076950,0.016,0.0112,0.209308635,-0.0539,-31.66795267,"0"
"MIXT",4.9039,17.8198,NA,NA,0.0802,0.623429513,0,109.7189,0.0635,-0.1701,0.011,0.3622,399076950,0.0139,0.0089,0.188540212,-0.0457,53.4034399,"1"
"MIXT",4.13,9.6577,NA,NA,0.0952,0.61599996,0.0044,158.8165,0.0635,8e-04,0.0091,0.2584,399076950,0.0136,0.0085,0.200548661,-0.1282,107.757973,"1"
"MIXT",3.2865,18.2344,NA,NA,0.0841,0.807713266,0.0016,27.1177,0.0635,-0.1186,0.0135,0.1412,399076950,0.0073,0.0057,0.244870648,0.1215,26.60147486,"1"
"MIXT",5.2998,22.8762,NA,NA,0.1194,0.859108274,8e-04,24.8164,0.0635,0.9522,0.0117,0.1551,399076950,0.011,0.0089,0.241185017,0.2892,-15.23256703,"0"
"MJCO",1.3,0,4.8717,0,-0.0782,1.197429746,0,-6.9681,-0.0389,-4,0.308,1.146,221988764.1,-0.003,-0.031,-0.050758151,0.4291,-10.2006711,"0"
"MJCO",1.236,0,4.001,76.4911,-0.1107,1.274112674,0,-4.7093,-0.0211,-6,0.3019,1.137,180524519.5,0.02,-0.041,-0.021547343,0.01,14.74269728,"1"
"MJCO",0.669,0,7.318,81.4852,0.1419,1.710165572,0,77.1429,0.0194,NA,0.0033,1.183,150459085.8,0.089,0.035,0.03722974,NA,21.95121762,"1"
"MJCO",0.672,0,7.318,81.4852,-0.0324,1.703340853,0,-3.035,0.0194,-1.2,0.2198,1.33,150459085.8,0.023,-0.008,0.046517495,-0.0429,0.164740556,"1"
"MJCO",1.257,0,4.1077,41.9285,-0.0201,1.352767347,0,-0.348,0.0438,0.8,0.287,1.303,188329824.5,0.037,-0.008,0.085088036,0.0747,32.5233697,"1"
"MKSI",20.323,16.8664,1.7965,8.6005,0.107,0.637941937,0.0179,1895.3472,0.0457,2.2239,0,8.64,1942327633,0.201,0.148,0.130513569,0.1665,1.127516084,"1"
"MKSI",23.223,30.5357,2.5842,15.1277,0.0844,0.58553359,0.0114,5.1808,0.0502,-0.1491,0.493,4.209,3207523993,0.173,0.081,0.139035097,0.5923,59.26997952,"1"
"MKSI",29.35,15.6709,3.3537,9.2235,0.2134,0.793687951,0.0072,15.4442,0.0608,2.1753,0.2473,4.266,5326296925,0.293,0.177,0.185399929,0.4791,-33.46965405,"0"
"MKSI",21.787,15.6522,1.6503,6.9286,0.1053,0.638886337,0.0188,1116.1608,0.0657,0.0556,0,10.326,1917265716,0.223,0.15,0.169994985,0.0418,69.41740858,"1"
"MKSI",34.43,8.9488,1.8628,5.3963,0.2097,0.793769217,0.0121,29.388,0.1006,0.1591,0.1857,5.561,3488042826,0.278,0.189,0.199402152,0.0831,67.96766229,"1"
"MLAB",26.589,40.3618,4.6561,21.8407,0.1143,0.545410608,0.0052,0,0.0126,-0.0202,0.5602,2.16,454076380.8,0.246,0.119,0.184743501,0.1064,67.64032104,"1"
"MLAB",23.489,31.0806,4.1326,17.1134,0.1319,0.52665663,0.0066,0,0.0263,0.1293,0.5344,1.551,349415972.8,0.268,0.132,0.199659812,0.1869,0.925900698,"1"
"MLAB",20.869,26.5441,3.4833,13.3065,0.1304,0.607995227,0.0086,0,0.0313,0.0562,0.3572,2.021,255259923.2,0.294,0.134,0.151633254,0.3529,23.37177345,"1"
"MLAB",18.674,34.5785,4.9633,19.0016,0.1399,0.540598181,0.0064,0,0.0364,0.0596,0.2565,2.601,311094818.5,0.321,0.171,0.234674911,0.1354,25.1520648,"1"
"MLAB",26.356,0,5.4245,59.3034,-0.0298,0.586096367,0.0045,0,0.0425,-1.2715,0.4656,1.85,538721699.2,0.102,-0.031,0.267407646,0.0268,20.50594472,"1"
"MLNX",15.653,0,2.7636,49.1052,-0.0342,0.537116928,0,4.9627,0.026,0,0.0023,4.371,1933204334,0.068,-0.052,0.172824701,0.1875,-1.12623077,"0"
"MLNX",21.019,0,3.1498,35.8471,-0.0184,0.616215171,0,-3.5423,0.0362,-2.0541,0.0688,2.578,3310373235,0.1,-0.022,0.186726828,0.0075,42.1230727,"1"
"MLNX",24.623,36.3701,3.8163,21.088,0.1031,0.685952855,0,-818.0584,0.0469,7.3077,0,3.339,4944246054,0.196,0.123,0.243268613,0.2603,27.53592056,"1"
"MLNX",18.693,21.07,2.2846,12.5519,0.1072,0.624787589,0,143.3321,0.0517,4.5926,0,4.939,1972533156,0.177,0.141,0.228737047,0.4195,0.615006127,"1"
"MLNX",20.266,110.5263,2.1062,15.2826,0.019,0.581944411,0,4.885,0.0748,-0.8093,0.2484,2.602,2047103604,0.15,0.022,0.228646597,0.3029,54.04761178,"1"
"MNDO",1.183,13.5517,NA,NA,0.2447,0.824463703,0.0611,0,0.0997,1.4167,0,3.452,42475400,0.295,0.219,0.153517186,0.3539,-30.66603714,"0"
"MNDO",1.139,9.7308,NA,NA,0.2297,0.692406948,0.1186,0,0.0997,-0.1034,0,3.39,42475400,0.309,0.24,0.300888761,-0.1635,11.59274128,"1"
"MNDO",1.107,11.2727,NA,NA,0.1975,0.622482759,0.1089,0,0.0997,-0.1538,0,3.837,42475400,0.307,0.233,0.290494128,-0.1374,25.60091351,"1"
"MNDO",1.09,9.4828,NA,NA,0.267,0.659726788,0.1164,0,0.0997,0.3182,0,4.311,42475400,0.35,0.311,0.15203189,6e-04,-6.812924242,"0"
"MNDO",1.085,8.4444,NA,NA,0.2447,0.698090692,0.1316,0,0.0997,-0.069,0,5.445,44320920,0.312,0.283,0.24626413,0.004,17.51321639,"1"
"MOBL",0.865,0,4.2613,0,-1.2398,0.926660625,0,0,-0.1803,0.1769,0,1.856,289906486.7,-0.536,-0.566,-0.325088079,0.1285,-1.902172064,"0"
"MOBL",2.422,0,4.112,0,-0.5377,0.689603945,0,0,-0.0533,0.6024,0,2.362,756756816,-0.436,-0.468,-0.276420122,0.2531,-63.42451938,"0"
"MOBL",0.475,0,8.5505,0,-1.6046,1.085404883,0,0,-0.0422,0.2897,0,1.548,347252818.7,-0.364,-0.394,-0.070579244,0.1131,-1.265821562,"0"
"MOBL",0.635,0,6.4888,0,-0.8961,0.974615051,0,0,-0.0089,0.25,0,1.563,384226244,-0.269,-0.297,0.016889373,0.0817,-14.75000381,"0"
"MOBL",0.528,0,8.9906,0,-0.7961,0.918269665,0,0,0.0252,0.2632,0,1.489,484496050.1,-0.196,-0.223,0.073279432,0.0747,-7.522127301,"0"
